,time,patients in ATU,all patients waiting,patients at admin,patients between treatment cycles,patients at consultation,patients at treatment,patients at pharmacy,patients in between treatments,patients at cashier,patients ADR,priority 1 patients waiting,priority 2 patients waiting,priority 3 patients waiting,resources occupied,nurses occupied,docs occupied,chairs occupied,pharmacists occupied,cashiers occupied,nurse utilization,doc utilization,chair utilization,cashier utilization,pharmacist utilization,datetime,cost per unit time
4631,23155,64,0,1,0,1,0,0,62,0,1,0,0,0,2,1,1,0,0,0,0.5,1.0,0.0,0.0,0.0,2020-01-17 01:55:00,0.1555842391304348
4632,23160,64,0,0,1,1,0,0,62,0,1,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 02:00:00,0.14683423913043478
4633,23165,64,0,0,1,0,0,0,62,1,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,2020-01-17 02:05:00,0.00875
4634,23170,64,0,1,1,0,0,0,62,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 02:10:00,0.00875
4635,23175,64,0,1,1,0,0,0,62,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 02:15:00,0.00875
4636,23180,64,0,0,1,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 02:20:00,0.0
4637,23185,64,0,0,1,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 02:25:00,0.0
4638,23190,64,0,0,1,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 02:30:00,0.0
4639,23195,64,0,0,1,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 02:35:00,0.0
4640,23200,64,0,0,1,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 02:40:00,0.0
4641,23205,64,0,0,1,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 02:45:00,0.0
4642,23210,64,0,0,1,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 02:50:00,0.0
4643,23215,64,0,0,1,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 02:55:00,0.0
4644,23220,64,0,0,1,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 03:00:00,0.0
4645,23225,64,0,0,1,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 03:05:00,0.0
4646,23230,64,0,0,1,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 03:10:00,0.0
4647,23235,64,0,0,1,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 03:15:00,0.0
4648,23240,64,0,1,1,0,0,0,62,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 03:20:00,0.00875
4649,23245,64,0,1,1,0,0,0,62,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 03:25:00,0.00875
4650,23250,64,0,0,1,0,1,0,62,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 03:30:00,0.09458333333333332
4651,23255,64,0,0,0,1,1,0,62,0,1,0,0,0,2,1,1,0,0,0,0.5,1.0,0.0,0.0,0.0,2020-01-17 03:35:00,0.17529454022988505
4652,23260,64,0,0,0,1,1,0,62,0,1,0,0,0,2,1,1,0,0,0,0.5,1.0,0.0,0.0,0.0,2020-01-17 03:40:00,0.17529454022988505
4653,23265,64,0,0,0,1,1,0,62,0,1,0,0,0,2,1,1,0,0,0,0.5,1.0,0.0,0.0,0.0,2020-01-17 03:45:00,0.17529454022988505
4654,23270,64,0,0,0,1,1,0,62,0,1,0,0,0,2,1,1,0,0,0,0.5,1.0,0.0,0.0,0.0,2020-01-17 03:50:00,0.17529454022988505
4655,23275,64,0,0,0,1,1,0,62,0,1,0,0,0,2,1,1,0,0,0,0.5,1.0,0.0,0.0,0.0,2020-01-17 03:55:00,0.17529454022988505
4656,23280,64,0,0,1,1,0,0,62,0,1,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 04:00:00,0.08071120689655173
4657,23285,64,0,0,1,0,0,0,62,1,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,2020-01-17 04:05:00,0.00875
4658,23290,64,0,1,1,0,0,0,62,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 04:10:00,0.00875
4659,23295,64,0,1,1,0,0,0,62,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 04:15:00,0.00875
4660,23300,64,0,0,1,0,1,0,62,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 04:20:00,0.10880208333333334
4661,23305,64,0,0,1,0,1,0,62,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 04:25:00,0.10880208333333334
4662,23310,64,0,0,1,0,1,0,62,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 04:30:00,0.10880208333333334
4663,23315,64,0,0,1,0,1,0,62,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 04:35:00,0.10880208333333334
4664,23320,64,0,0,1,0,1,0,62,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 04:40:00,0.10880208333333334
4665,23325,64,0,1,1,0,1,0,61,0,1,0,0,0,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2020-01-17 04:45:00,0.11755208333333333
4666,23330,64,0,1,1,0,0,0,62,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 04:50:00,0.00875
4667,23335,64,0,0,1,0,1,0,62,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 04:55:00,0.18916666666666665
4668,23340,64,0,0,1,0,1,0,62,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 05:00:00,0.18916666666666665
4669,23345,64,0,0,1,0,1,0,62,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 05:05:00,0.18916666666666665
4670,23350,64,0,0,1,0,1,0,62,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 05:10:00,0.18916666666666665
4671,23355,64,0,0,1,0,1,0,62,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 05:15:00,0.18916666666666665
4672,23360,64,0,0,1,0,1,0,62,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 05:20:00,0.18916666666666665
4673,23365,64,0,0,1,1,0,0,62,0,1,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 05:25:00,0.0
4674,23370,64,0,0,1,1,0,0,62,0,1,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 05:30:00,0.0
4675,23375,64,0,0,1,1,0,0,62,0,1,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 05:35:00,0.0
4676,23380,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 05:40:00,0.0
4677,23385,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 05:45:00,0.0
4678,23390,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 05:50:00,0.0
4679,23395,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 05:55:00,0.0
4680,23400,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 06:00:00,0.0
4681,23405,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 06:05:00,0.0
4682,23410,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 06:10:00,0.0
4683,23415,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 06:15:00,0.0
4684,23420,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 06:20:00,0.0
4685,23425,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 06:25:00,0.0
4686,23430,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 06:30:00,0.0
4687,23435,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 06:35:00,0.0
4688,23440,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 06:40:00,0.0
4689,23445,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 06:45:00,0.0
4690,23450,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 06:50:00,0.0
4691,23455,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 06:55:00,0.0
4692,23460,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 07:00:00,0.0
4693,23465,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 07:05:00,0.0
4694,23470,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 07:10:00,0.0
4695,23475,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 07:15:00,0.0
4696,23480,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 07:20:00,0.0
4697,23485,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 07:25:00,0.14916494133885438
4698,23490,64,1,0,0,1,0,0,62,0,1,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 07:30:00,0.14916494133885438
4699,23495,64,0,0,0,1,0,0,62,1,1,0,0,0,2,0,1,0,0,1,0.0,1.0,0.0,1.0,0.0,2020-01-17 07:35:00,0.0271875
4700,23500,64,0,0,0,1,0,0,62,1,1,0,0,0,2,0,1,0,0,1,0.0,1.0,0.0,1.0,0.0,2020-01-17 07:40:00,0.0271875
4701,23505,64,0,1,0,1,0,0,62,0,1,0,0,0,2,1,1,0,0,0,0.5,1.0,0.0,0.0,0.0,2020-01-17 07:45:00,0.0271875
4702,23510,64,0,0,0,0,1,0,63,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 07:50:00,0.0
4703,23515,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 07:55:00,0.05677083333333333
4704,23520,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 08:00:00,0.05677083333333333
4705,23525,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 08:05:00,0.05677083333333333
4706,23530,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 08:10:00,0.05677083333333333
4707,23535,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 08:15:00,0.05677083333333333
4708,23540,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 08:20:00,0.05677083333333333
4709,23545,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 08:25:00,0.05677083333333333
4710,23550,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 08:30:00,0.05677083333333333
4711,23555,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 08:35:00,0.05677083333333333
4712,23560,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 08:40:00,0.05677083333333333
4713,23565,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 08:45:00,0.05677083333333333
4714,23570,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 08:50:00,0.05677083333333333
4715,23575,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 08:55:00,0.05677083333333333
4716,23580,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 09:00:00,0.05677083333333333
4717,23585,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 09:05:00,0.05677083333333333
4718,23590,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 09:10:00,0.05677083333333333
4719,23595,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 09:15:00,0.05677083333333333
4720,23600,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 09:20:00,0.05677083333333333
4721,23605,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 09:25:00,0.05677083333333333
4722,23610,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 09:30:00,0.05677083333333333
4723,23615,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 09:35:00,0.05677083333333333
4724,23620,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 09:40:00,0.05677083333333333
4725,23625,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 09:45:00,0.05677083333333333
4726,23630,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 09:50:00,0.05677083333333333
4727,23635,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 09:55:00,0.05677083333333333
4728,23640,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 10:00:00,0.05677083333333333
4729,23645,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 10:05:00,0.05677083333333333
4730,23650,64,0,0,0,0,1,0,63,0,1,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-17 10:10:00,0.05677083333333333
4731,23655,64,0,1,0,0,1,0,62,0,1,0,0,0,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-17 10:15:00,0.06552083333333333
4732,23660,64,0,1,0,0,1,0,62,0,1,0,0,0,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-17 10:20:00,0.06552083333333333
4733,23665,64,0,0,0,0,2,0,62,0,1,0,0,0,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-17 10:25:00,0.15135416666666665
4734,23670,64,0,0,0,0,2,0,62,0,1,0,0,0,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-17 10:30:00,0.15135416666666665
4735,23675,64,0,0,0,0,2,0,62,0,1,0,0,0,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-17 10:35:00,0.15135416666666665
4736,23680,64,0,0,0,0,2,0,62,0,1,0,0,0,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-17 10:40:00,0.15135416666666665
4737,23685,64,0,0,0,0,2,0,62,0,1,0,0,0,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-17 10:45:00,0.15135416666666665
4738,23690,64,0,0,0,0,2,0,62,0,1,0,0,0,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-17 10:50:00,0.15135416666666665
4739,23695,64,0,0,1,0,0,1,62,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,2020-01-17 10:55:00,0.0
4740,23700,64,0,0,1,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 11:00:00,0.0
4741,23705,64,0,0,1,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 11:05:00,0.0
4742,23710,64,0,0,1,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 11:10:00,0.0
4743,23715,64,0,0,1,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 11:15:00,0.0
4744,23720,65,0,1,1,0,0,0,63,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 11:20:00,0.008615384615384617
4745,23725,65,0,1,1,0,0,0,63,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 11:25:00,0.008615384615384617
4746,23730,65,0,0,2,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 11:30:00,0.0
4747,23735,65,0,0,2,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 11:35:00,0.0
4748,23740,65,0,0,2,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 11:40:00,0.0
4749,23745,65,0,0,2,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 11:45:00,0.0
4750,23750,65,0,0,2,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 11:50:00,0.0
4751,23755,65,0,0,2,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 11:55:00,0.0
4752,23760,65,0,0,2,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 12:00:00,0.0
4753,23765,65,0,0,2,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 12:05:00,0.0
4754,23770,65,0,0,2,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 12:10:00,0.0
4755,23775,65,0,0,2,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 12:15:00,0.0
4756,23780,65,0,0,2,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 12:20:00,0.0
4757,23785,65,0,0,2,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 12:25:00,0.0
4758,23790,65,0,0,2,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 12:30:00,0.0
4759,23795,65,0,0,1,1,0,0,63,0,1,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 12:35:00,0.1445752508361204
4760,23800,65,0,0,1,1,0,0,63,0,1,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 12:40:00,0.1445752508361204
4761,23805,65,0,0,1,0,0,0,63,1,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,2020-01-17 12:45:00,0.008615384615384617
4762,23810,65,0,1,1,0,0,0,63,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 12:50:00,0.008615384615384617
4763,23815,65,0,0,1,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 12:55:00,0.0
4764,23820,65,0,1,1,0,0,0,63,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 13:00:00,0.008615384615384617
4765,23825,65,0,1,0,1,0,0,63,0,1,0,0,0,2,1,1,0,0,0,0.5,1.0,0.0,0.0,0.0,2020-01-17 13:05:00,0.08808488063660479
4766,23830,65,0,0,0,1,1,0,63,0,1,0,0,0,2,1,1,0,0,0,0.5,1.0,0.0,0.0,0.0,2020-01-17 13:10:00,0.1725977011494253
4767,23835,65,0,0,0,1,1,0,63,0,1,0,0,0,2,1,1,0,0,0,0.5,1.0,0.0,0.0,0.0,2020-01-17 13:15:00,0.1725977011494253
4768,23840,65,0,0,0,1,1,0,63,0,1,0,0,0,2,1,1,0,0,0,0.5,1.0,0.0,0.0,0.0,2020-01-17 13:20:00,0.1725977011494253
4769,23845,65,0,0,0,1,1,0,63,0,1,0,0,0,2,1,1,0,0,0,0.5,1.0,0.0,0.0,0.0,2020-01-17 13:25:00,0.1725977011494253
4770,23850,65,0,0,0,1,1,0,63,0,1,0,0,0,2,1,1,0,0,0,0.5,1.0,0.0,0.0,0.0,2020-01-17 13:30:00,0.1725977011494253
4771,23855,65,0,0,0,0,1,0,63,1,1,0,0,0,2,1,0,0,0,1,0.5,0.0,0.0,1.0,0.0,2020-01-17 13:35:00,0.10174358974358974
4772,23860,65,0,1,1,0,0,0,63,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 13:40:00,0.008615384615384617
4773,23865,65,0,0,1,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 13:45:00,0.0
4774,23870,65,0,0,1,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 13:50:00,0.0
4775,23875,65,0,0,1,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 13:55:00,0.0
4776,23880,65,0,0,1,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 14:00:00,0.0
4777,23885,65,0,0,1,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 14:05:00,0.0
4778,23890,65,0,0,1,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 14:10:00,0.0
4779,23895,65,0,0,1,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 14:15:00,0.0
4780,23900,65,0,0,1,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 14:20:00,0.0
4781,23905,65,0,0,1,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 14:25:00,0.0
4782,23910,65,0,0,1,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 14:30:00,0.0
4783,23915,65,0,0,1,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 14:35:00,0.0
4784,23920,65,0,0,1,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 14:40:00,0.0
4785,23925,65,0,0,1,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 14:45:00,0.0
4786,23930,65,0,0,1,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 14:50:00,0.0
4787,23935,65,0,0,1,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 14:55:00,0.0
4788,23940,65,0,0,1,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 15:00:00,0.0
4789,23945,65,0,0,1,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 15:05:00,0.0
4790,23950,65,0,0,1,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 15:10:00,0.0
4791,23955,65,0,0,1,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-17 15:15:00,0.0
4792,23960,65,0,0,0,1,0,0,64,0,1,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 15:20:00,0.1445752508361204
4793,23965,65,0,0,0,1,0,0,64,0,1,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-17 15:25:00,0.1445752508361204
4794,23970,65,0,0,0,0,0,0,64,1,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,2020-01-17 15:30:00,0.008615384615384617
4795,23975,65,0,1,0,0,0,0,64,0,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-17 15:35:00,0.008615384615384617
