,time,uncompleted patients,all patients waiting,all patients treated,patients at admin,patients between treatment cycles,patients at consultation,patients at treatment,patients at pharmacy,patients in between treatments,patients at cashier,patients total ADR,patients curr ADR,priority 1 patients waiting,priority 2 patients waiting,priority 3 patients waiting,resources occupied,nurses occupied,docs occupied,chairs occupied,pharmacists occupied,cashiers occupied,nurse utilization,doc utilization,chair utilization,cashier utilization,pharmacist utilization,datetime,cost per unit time
575,17265,27,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-12 23:30:00,0.0
576,17295,27,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 00:00:00,0.0
577,17325,27,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 00:30:00,0.0
578,17355,27,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 01:00:00,0.0
579,17385,27,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 01:30:00,0.0
580,17415,27,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 02:00:00,0.0
581,17445,27,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 02:30:00,0.0
582,17475,27,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 03:00:00,0.0
583,17505,27,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 03:30:00,0.0
584,17535,27,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 04:00:00,0.0
585,17565,27,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 04:30:00,0.0
586,17595,27,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 05:00:00,0.0
587,17625,27,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 05:30:00,0.0
588,17655,27,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 06:00:00,0.0
589,17685,27,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 06:30:00,0.0
590,17715,27,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 07:00:00,0.0
591,17745,27,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 07:30:00,0.0
592,17775,27,0,14,1,16,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2020-01-13 08:00:00,0.3674074074074074
593,17805,27,0,14,0,16,0,1,0,0,1,0,0,0,0,0,3,1,0,1,0,1,0.5,0.0,0.5,1.0,0.0,2020-01-13 08:30:00,0.26378395061728394
594,17835,26,0,15,0,16,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-13 09:00:00,0.24635947712418305
595,17865,26,0,15,0,16,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-13 09:30:00,0.24635947712418305
596,17895,26,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 10:00:00,0.0
597,17925,26,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 10:30:00,0.0
598,17955,26,3,15,1,15,0,1,0,0,0,0,0,0,1,2,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-13 11:00:00,0.27930065359477124
599,17985,26,3,15,0,15,0,2,0,0,0,0,0,0,1,2,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-13 11:30:00,0.602437908496732
600,18015,26,6,15,0,14,0,2,0,0,0,0,0,0,0,6,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-13 12:00:00,1.0184236111111111
601,18045,26,4,15,1,14,1,1,1,0,0,0,0,0,0,4,6,2,1,2,1,0,1.0,1.0,1.0,0.0,1.0,2020-01-13 12:30:00,0.3674074074074074
602,18075,26,6,15,0,14,1,2,0,0,0,0,0,1,2,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-13 13:00:00,0.7121568627450979
603,18105,26,8,15,2,11,1,0,0,0,0,0,0,1,2,5,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-13 13:30:00,0.07466666666666667
604,18135,26,10,15,0,13,1,2,0,0,0,0,0,1,4,5,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-13 14:00:00,1.1349999999999998
605,18165,26,10,15,0,13,1,2,0,0,0,0,0,0,5,5,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-13 14:30:00,1.2274272342995167
606,18195,26,9,15,0,14,1,2,0,0,0,0,0,0,4,5,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-13 15:00:00,0.4927189542483661
607,18225,26,11,15,0,12,1,2,0,0,0,0,0,0,6,5,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-13 15:30:00,0.5584148148148149
608,18255,26,10,15,1,13,1,1,0,0,0,0,0,0,5,5,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-13 16:00:00,0.29675694444444445
609,18285,26,11,15,1,11,1,1,1,0,0,0,0,0,6,5,6,2,1,2,1,0,1.0,1.0,1.0,0.0,1.0,2020-01-13 16:30:00,0.31654074074074073
610,18315,26,9,15,0,12,1,2,0,0,0,0,0,1,4,4,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-13 17:00:00,1.3092557165861511
611,18345,26,4,15,0,12,1,2,0,0,0,0,0,1,1,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-13 17:30:00,1.1849075684380033
612,18375,26,1,15,0,12,0,2,0,0,0,0,0,0,0,1,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-13 18:00:00,0.5983015873015873
613,18405,26,1,15,0,12,0,2,0,0,0,0,0,0,0,1,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-13 18:30:00,0.5983015873015873
614,18435,26,0,15,0,12,0,2,0,0,0,0,0,0,0,0,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-13 19:00:00,0.5586746031746033
615,18465,26,0,15,0,12,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-13 19:30:00,0.2794871794871795
616,18495,26,0,15,0,12,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-13 20:00:00,0.2794871794871795
617,18525,26,0,15,0,12,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-13 20:30:00,0.2794871794871795
618,18555,26,0,15,0,12,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-13 21:00:00,0.2794871794871795
619,18585,26,0,15,0,12,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-13 21:30:00,0.2794871794871795
620,18615,26,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 22:00:00,0.0
621,18645,26,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 22:30:00,0.0
622,18675,26,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 23:00:00,0.0
623,18705,26,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-13 23:30:00,0.0
624,18735,26,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 00:00:00,0.0
625,18765,26,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 00:30:00,0.0
626,18795,26,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 01:00:00,0.0
627,18825,26,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 01:30:00,0.0
628,18855,26,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 02:00:00,0.0
629,18885,26,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 02:30:00,0.0
630,18915,26,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 03:00:00,0.0
631,18945,26,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 03:30:00,0.0
632,18975,26,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 04:00:00,0.0
633,19005,26,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 04:30:00,0.0
634,19035,26,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 05:00:00,0.0
635,19065,26,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 05:30:00,0.0
636,19095,26,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 06:00:00,0.0
637,19125,26,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 06:30:00,0.0
638,19155,26,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 07:00:00,0.0
639,19185,26,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 07:30:00,0.0
640,19215,26,0,15,1,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-14 08:00:00,0.05090909090909091
641,19245,26,0,15,0,10,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-14 08:30:00,0.5503030303030303
642,19275,25,0,16,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 09:00:00,0.0
643,19305,25,0,16,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 09:30:00,0.0
644,19335,25,0,16,1,12,0,1,0,0,1,0,0,0,0,0,3,2,0,0,0,1,1.0,0.0,0.0,1.0,0.0,2020-01-14 10:00:00,0.4782222222222222
645,19365,25,0,16,1,12,1,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1.0,1.0,0.0,0.0,0.0,2020-01-14 10:30:00,1.0673816425120772
646,19395,25,1,16,1,14,0,1,0,0,0,0,0,0,0,1,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-14 11:00:00,0.29675694444444445
647,19425,25,0,16,0,15,0,2,0,0,0,0,0,0,0,0,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-14 11:30:00,0.4927189542483661
648,19455,25,2,16,0,14,0,2,0,0,0,0,0,0,2,0,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-14 12:00:00,0.523513888888889
649,19485,25,1,16,1,14,0,1,0,0,0,0,0,0,1,0,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-14 12:30:00,0.27930065359477124
650,19515,25,3,16,0,15,0,2,0,0,0,0,0,0,0,3,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-14 13:00:00,0.602437908496732
651,19545,25,3,16,1,15,0,1,0,0,0,0,0,0,0,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-14 13:30:00,0.27930065359477124
652,19575,25,3,16,1,17,0,1,0,0,0,0,0,1,0,2,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-14 14:00:00,0.24990058479532165
653,19605,25,2,16,0,18,0,2,0,0,0,0,0,0,1,1,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-14 14:30:00,0.9079999999999998
654,19635,25,4,16,0,17,1,2,0,0,0,0,0,2,1,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-14 15:00:00,0.8147388888888889
655,19665,25,3,16,0,18,1,2,0,0,0,0,0,1,1,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-14 15:30:00,1.6699100529100528
656,19695,25,5,16,0,17,1,2,0,0,0,0,0,2,1,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-14 16:00:00,0.41881111111111113
657,19725,25,4,16,0,18,1,2,0,0,0,0,0,1,1,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-14 16:30:00,0.4876878306878306
658,19755,25,2,16,0,17,1,2,0,0,0,0,0,0,0,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-14 17:00:00,0.8886806763285025
659,19785,25,0,16,0,17,1,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0.5,1.0,0.5,0.0,0.0,2020-01-14 17:30:00,0.22042690058479533
660,19815,25,0,16,0,17,1,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0.5,1.0,0.5,0.0,0.0,2020-01-14 18:00:00,0.22042690058479533
661,19845,25,0,16,0,17,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-14 18:30:00,0.0
662,19875,25,0,16,0,17,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-14 19:00:00,0.0
663,19905,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 19:30:00,0.0
664,19935,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 20:00:00,0.0
665,19965,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 20:30:00,0.0
666,19995,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 21:00:00,0.0
667,20025,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 21:30:00,0.0
668,20055,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 22:00:00,0.0
669,20085,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 22:30:00,0.0
670,20115,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 23:00:00,0.0
671,20145,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 23:30:00,0.0
672,20175,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 00:00:00,0.0
673,20205,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 00:30:00,0.0
674,20235,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 01:00:00,0.0
675,20265,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 01:30:00,0.0
676,20295,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 02:00:00,0.0
677,20325,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 02:30:00,0.0
678,20355,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 03:00:00,0.0
679,20385,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 03:30:00,0.0
680,20415,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 04:00:00,0.0
681,20445,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 04:30:00,0.0
682,20475,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 05:00:00,0.0
683,20505,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 05:30:00,0.0
684,20535,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 06:00:00,0.0
685,20565,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 06:30:00,0.0
686,20595,25,0,16,0,17,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-15 07:00:00,0.06555555555555555
687,20625,25,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 07:30:00,0.0
688,20655,25,0,16,0,17,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-15 08:00:00,0.20185185185185184
689,20685,25,0,16,0,17,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-15 08:30:00,0.20185185185185184
690,20715,25,1,16,1,15,0,1,0,0,0,0,0,0,1,0,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-15 09:00:00,0.24666666666666667
691,20745,25,1,16,0,15,0,2,0,0,0,0,0,0,1,0,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-15 09:30:00,0.9258823529411764
692,20775,25,2,16,0,13,1,2,0,0,0,0,0,0,1,1,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-15 10:00:00,0.9837499999999999
693,20805,25,2,16,0,13,1,2,0,0,0,0,0,0,1,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-15 10:30:00,1.6177083333333333
694,20835,25,3,16,1,12,1,1,0,0,0,0,0,0,3,0,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-15 11:00:00,0.4408888888888889
695,20865,25,4,16,0,11,1,2,0,0,0,0,0,1,2,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-15 11:30:00,1.1639126984126984
696,20895,25,4,16,0,12,1,2,0,0,0,0,0,2,1,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-15 12:00:00,0.5584148148148149
697,20925,25,5,16,0,11,1,2,0,0,0,0,0,2,2,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-15 12:30:00,0.5983015873015873
698,20955,25,9,16,0,11,1,2,0,0,0,0,0,2,5,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-15 13:00:00,0.5586746031746033
699,20985,25,8,16,1,11,1,1,1,0,0,0,0,1,5,2,6,2,1,2,1,0,1.0,1.0,1.0,0.0,1.0,2020-01-15 13:30:00,0.27955555555555556
700,21015,25,11,16,0,10,1,2,0,0,0,0,0,0,7,4,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-15 14:00:00,0.6924188034188035
701,21045,25,12,16,0,9,1,2,0,0,0,0,0,1,7,4,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-15 14:30:00,0.6517870370370371
702,21075,25,12,16,0,9,1,2,0,0,0,0,0,1,7,4,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-15 15:00:00,0.6517870370370371
703,21105,25,11,16,0,10,1,2,0,0,0,0,0,0,6,5,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-15 15:30:00,0.558974358974359
704,21135,25,11,16,0,11,1,2,0,0,0,0,0,0,5,6,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-15 16:00:00,0.6919047619047618
705,21165,25,12,16,1,10,1,1,0,0,0,0,0,0,6,6,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-15 16:30:00,1.0454403567447046
706,21195,25,11,16,1,10,0,1,0,0,0,0,0,0,6,5,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-15 17:00:00,0.34944444444444445
707,21225,25,10,16,0,10,0,2,0,0,0,0,0,0,5,5,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-15 17:30:00,0.6517870370370371
708,21255,25,10,16,0,10,0,2,0,0,0,0,0,0,5,5,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-15 18:00:00,0.6517870370370371
709,21285,25,9,16,0,10,0,2,0,0,0,0,0,0,4,5,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-15 18:30:00,0.8534537037037037
710,21315,25,3,16,1,10,0,1,0,0,0,0,0,0,0,3,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2020-01-15 19:00:00,0.5511111111111111
711,21345,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 19:30:00,0.0
712,21375,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 20:00:00,0.0
713,21405,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 20:30:00,0.0
714,21435,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 21:00:00,0.0
715,21465,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 21:30:00,0.0
716,21495,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 22:00:00,0.0
717,21525,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 22:30:00,0.0
718,21555,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 23:00:00,0.0
719,21585,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 23:30:00,0.0
720,21615,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 00:00:00,0.0
721,21645,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 00:30:00,0.0
722,21675,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 01:00:00,0.0
723,21705,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 01:30:00,0.0
724,21735,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 02:00:00,0.0
725,21765,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 02:30:00,0.0
726,21795,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 03:00:00,0.0
727,21825,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 03:30:00,0.0
728,21855,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 04:00:00,0.0
729,21885,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 04:30:00,0.0
730,21915,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 05:00:00,0.0
731,21945,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 05:30:00,0.0
732,21975,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 06:00:00,0.0
733,22005,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 06:30:00,0.0
734,22035,25,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-16 07:00:00,0.0
