,time,patients in ATU,all patients waiting,patients at admin,patients between treatment cycles,patients at consultation,patients at treatment,patients at pharmacy,patients in between treatments,patients at cashier,patients ADR,priority 1 patients waiting,priority 2 patients waiting,priority 3 patients waiting,resources occupied,nurses occupied,docs occupied,chairs occupied,pharmacists occupied,cashiers occupied,nurse utilization,doc utilization,chair utilization,cashier utilization,pharmacist utilization,datetime,cost per unit time
3988,19940,54,0,0,0,0,1,0,53,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-14 20:20:00,0.1314320987654321
3989,19945,54,0,0,0,0,1,0,53,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-14 20:25:00,0.1314320987654321
3990,19950,54,0,0,0,0,1,0,53,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-14 20:30:00,0.1314320987654321
3991,19955,54,0,0,0,0,1,0,53,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-14 20:35:00,0.1314320987654321
3992,19960,54,0,0,0,0,1,0,53,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-14 20:40:00,0.1314320987654321
3993,19965,54,0,0,0,0,1,0,53,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-14 20:45:00,0.1314320987654321
3994,19970,54,0,0,0,0,1,0,53,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-14 20:50:00,0.1314320987654321
3995,19975,54,0,0,0,0,1,0,53,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-14 20:55:00,0.1314320987654321
3996,19980,54,0,0,0,0,1,0,53,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-14 21:00:00,0.1314320987654321
3997,19985,54,0,0,0,0,1,0,53,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-14 21:05:00,0.1314320987654321
3998,19990,54,0,0,0,0,1,0,53,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-14 21:10:00,0.1314320987654321
3999,19995,54,0,0,0,0,1,0,53,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-14 21:15:00,0.1314320987654321
4000,20000,54,0,0,0,0,1,0,53,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-14 21:20:00,0.1314320987654321
4001,20005,55,0,1,0,0,1,0,53,0,0,0,0,0,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-14 21:25:00,0.13922424242424244
4002,20010,55,0,1,0,0,1,0,53,0,0,0,0,0,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-14 21:30:00,0.13922424242424244
4003,20015,55,0,0,1,0,1,0,53,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-14 21:35:00,0.12904242424242424
4004,20020,55,0,0,1,0,1,0,53,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-14 21:40:00,0.12904242424242424
4005,20025,55,0,0,1,0,0,1,53,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,2020-01-14 21:45:00,0.0
4006,20030,55,0,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 21:50:00,0.0
4007,20035,55,0,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 21:55:00,0.0
4008,20040,55,0,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 22:00:00,0.0
4009,20045,55,0,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 22:05:00,0.0
4010,20050,55,0,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 22:10:00,0.0
4011,20055,55,0,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 22:15:00,0.0
4012,20060,55,0,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 22:20:00,0.0
4013,20065,55,0,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 22:25:00,0.0
4014,20070,55,0,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 22:30:00,0.0
4015,20075,55,0,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 22:35:00,0.0
4016,20080,55,0,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 22:40:00,0.0
4017,20085,55,0,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 22:45:00,0.0
4018,20090,55,0,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 22:50:00,0.0
4019,20095,55,0,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 22:55:00,0.0
4020,20100,55,0,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 23:00:00,0.0
4021,20105,55,0,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-14 23:05:00,0.0
4022,20110,55,0,0,0,1,0,0,54,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-14 23:10:00,0.09391849529780565
4023,20115,55,0,0,0,1,0,0,54,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-14 23:15:00,0.09391849529780565
4024,20120,55,0,0,0,1,0,0,54,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-14 23:20:00,0.09391849529780565
4025,20125,55,0,0,0,1,0,0,54,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-14 23:25:00,0.09391849529780565
4026,20130,55,0,0,0,1,0,0,54,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-14 23:30:00,0.09391849529780565
4027,20135,55,0,0,0,1,0,0,54,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-14 23:35:00,0.09391849529780565
4028,20140,55,0,0,0,0,0,0,54,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,2020-01-14 23:40:00,0.010181818181818183
4029,20145,55,0,1,0,0,0,0,54,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-14 23:45:00,0.010181818181818183
4030,20150,55,0,1,0,0,0,0,54,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-14 23:50:00,0.010181818181818183
4031,20155,55,0,0,0,0,1,0,54,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-14 23:55:00,0.1266060606060606
4032,20160,55,0,0,0,0,1,0,54,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-15 00:00:00,0.1266060606060606
4033,20165,55,0,0,0,0,1,0,54,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-15 00:05:00,0.1266060606060606
4034,20170,55,0,0,0,0,1,0,54,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-15 00:10:00,0.1266060606060606
4035,20175,55,0,0,0,0,1,0,54,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-15 00:15:00,0.1266060606060606
4036,20180,55,0,0,0,0,1,0,54,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-15 00:20:00,0.1266060606060606
4037,20185,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 00:25:00,0.0
4038,20190,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 00:30:00,0.0
4039,20195,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 00:35:00,0.0
4040,20200,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 00:40:00,0.0
4041,20205,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 00:45:00,0.0
4042,20210,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 00:50:00,0.0
4043,20215,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 00:55:00,0.0
4044,20220,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 01:00:00,0.0
4045,20225,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 01:05:00,0.0
4046,20230,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 01:10:00,0.0
4047,20235,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 01:15:00,0.0
4048,20240,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 01:20:00,0.0
4049,20245,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 01:25:00,0.0
4050,20250,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 01:30:00,0.0
4051,20255,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 01:35:00,0.0
4052,20260,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 01:40:00,0.0
4053,20265,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 01:45:00,0.0
4054,20270,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 01:50:00,0.0
4055,20275,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 01:55:00,0.0
4056,20280,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 02:00:00,0.0
4057,20285,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 02:05:00,0.0
4058,20290,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 02:10:00,0.0
4059,20295,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 02:15:00,0.0
4060,20300,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 02:20:00,0.0
4061,20305,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 02:25:00,0.0
4062,20310,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 02:30:00,0.0
4063,20315,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 02:35:00,0.0
4064,20320,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 02:40:00,0.0
4065,20325,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 02:45:00,0.0
4066,20330,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 02:50:00,0.0
4067,20335,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 02:55:00,0.0
4068,20340,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 03:00:00,0.0
4069,20345,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 03:05:00,0.0
4070,20350,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 03:10:00,0.0
4071,20355,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 03:15:00,0.0
4072,20360,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 03:20:00,0.0
4073,20365,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 03:25:00,0.0
4074,20370,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 03:30:00,0.0
4075,20375,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 03:35:00,0.0
4076,20380,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 03:40:00,0.0
4077,20385,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 03:45:00,0.0
4078,20390,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 03:50:00,0.0
4079,20395,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 03:55:00,0.0
4080,20400,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 04:00:00,0.0
4081,20405,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 04:05:00,0.0
4082,20410,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 04:10:00,0.0
4083,20415,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 04:15:00,0.0
4084,20420,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 04:20:00,0.0
4085,20425,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 04:25:00,0.0
4086,20430,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 04:30:00,0.0
4087,20435,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 04:35:00,0.0
4088,20440,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 04:40:00,0.0
4089,20445,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 04:45:00,0.0
4090,20450,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 04:50:00,0.0
4091,20455,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 04:55:00,0.0
4092,20460,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 05:00:00,0.0
4093,20465,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 05:05:00,0.0
4094,20470,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 05:10:00,0.0
4095,20475,55,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 05:15:00,0.0
4096,20480,55,0,1,0,0,0,0,54,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-15 05:20:00,0.010181818181818183
4097,20485,55,0,1,0,0,0,0,54,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-15 05:25:00,0.010181818181818183
4098,20490,55,0,0,0,0,1,0,54,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-15 05:30:00,0.5614545454545454
4099,20495,55,0,0,0,0,1,0,54,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-15 05:35:00,0.12904242424242424
4100,20500,55,0,0,0,0,1,0,54,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-15 05:40:00,0.12904242424242424
4101,20505,55,0,0,0,0,1,0,54,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-15 05:45:00,0.12904242424242424
4102,20510,55,0,0,0,0,1,0,54,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-15 05:50:00,0.12904242424242424
4103,20515,55,0,0,0,0,1,0,54,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-15 05:55:00,0.12904242424242424
4104,20520,55,0,0,0,0,1,0,54,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-15 06:00:00,0.12904242424242424
4105,20525,55,0,0,0,0,1,0,54,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-15 06:05:00,0.12904242424242424
4106,20530,55,0,0,0,0,1,0,54,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-15 06:10:00,0.12904242424242424
4107,20535,56,0,1,0,0,1,0,54,0,0,0,0,0,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-15 06:15:00,0.13673809523809524
4108,20540,56,0,1,0,0,1,0,54,0,0,0,0,0,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-15 06:20:00,0.13673809523809524
4109,20545,56,0,0,1,0,1,0,54,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-15 06:25:00,0.12673809523809523
4110,20550,56,0,0,1,0,1,0,54,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-15 06:30:00,0.12673809523809523
4111,20555,56,0,0,1,0,1,0,54,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-15 06:35:00,0.12673809523809523
4112,20560,56,0,0,1,0,1,0,54,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-15 06:40:00,0.12673809523809523
4113,20565,56,0,0,1,0,1,0,54,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-15 06:45:00,0.12673809523809523
4114,20570,56,0,0,1,0,1,0,54,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-15 06:50:00,0.12673809523809523
4115,20575,56,0,0,1,0,1,0,54,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-15 06:55:00,0.12673809523809523
4116,20580,56,0,0,1,0,1,0,54,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-15 07:00:00,0.12673809523809523
4117,20585,56,0,0,1,0,0,1,54,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,2020-01-15 07:05:00,0.0
4118,20590,56,0,0,1,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 07:10:00,0.0
4119,20595,56,0,0,1,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 07:15:00,0.0
4120,20600,56,0,0,1,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 07:20:00,0.0
4121,20605,56,0,0,1,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 07:25:00,0.0
4122,20610,56,0,0,1,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 07:30:00,0.0
4123,20615,56,0,0,1,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 07:35:00,0.0
4124,20620,56,0,0,1,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 07:40:00,0.0
4125,20625,56,0,0,1,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 07:45:00,0.0
4126,20630,56,0,0,1,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 07:50:00,0.0
4127,20635,56,0,0,1,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 07:55:00,0.0
4128,20640,56,0,0,0,1,0,0,55,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-15 08:00:00,0.09224137931034483
4129,20645,56,0,0,0,1,0,0,55,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-15 08:05:00,0.09224137931034483
4130,20650,56,0,0,0,1,0,0,55,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-15 08:10:00,0.09224137931034483
4131,20655,56,0,0,0,1,0,0,55,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-15 08:15:00,0.09224137931034483
4132,20660,56,0,0,0,1,0,0,55,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-15 08:20:00,0.09224137931034483
4133,20665,56,0,0,0,1,0,0,55,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-15 08:25:00,0.09224137931034483
4134,20670,56,0,0,0,0,0,0,55,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,2020-01-15 08:30:00,0.01
4135,20675,56,0,1,0,0,0,0,55,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-15 08:35:00,0.01
4136,20680,56,0,0,0,0,1,0,55,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-15 08:40:00,0.1243452380952381
4137,20685,56,0,0,0,0,1,0,55,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-15 08:45:00,0.1243452380952381
4138,20690,56,0,0,0,0,1,0,55,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-15 08:50:00,0.1243452380952381
4139,20695,56,0,0,0,0,1,0,55,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-15 08:55:00,0.1243452380952381
4140,20700,56,0,0,0,0,1,0,55,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-15 09:00:00,0.1243452380952381
4141,20705,56,0,0,0,0,1,0,55,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-15 09:05:00,0.1243452380952381
4142,20710,56,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 09:10:00,0.0
4143,20715,56,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 09:15:00,0.0
4144,20720,56,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 09:20:00,0.0
4145,20725,56,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 09:25:00,0.0
4146,20730,56,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 09:30:00,0.0
4147,20735,56,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 09:35:00,0.0
4148,20740,56,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 09:40:00,0.0
4149,20745,56,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 09:45:00,0.0
4150,20750,56,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 09:50:00,0.0
4151,20755,56,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 09:55:00,0.0
4152,20760,56,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 10:00:00,0.0
4153,20765,56,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-15 10:05:00,0.0
